1.0583109855651855 , 19
1.0086748600006104 , 28
1.0411951541900635 , 10
1.0422544479370117 , 14
1.1459264755249023 , 23
1.137251377105713 , 10
1.0230646133422852 , 16
1.1553704738616943 , 16
1.205568790435791 , 19
1.1624841690063477 , 22
1.3191938400268555 , 8
1.0095267295837402 , 17
1.0997846126556396 , 11
1.3541853427886963 , 16
1.0415503978729248 , 12
1.0791490077972412 , 9
1.2738914489746094 , 6
1.0808641910552979 , 13
1.1801252365112305 , 3
1.1037325859069824 , 13
1.0552003383636475 , 12
1.0238463878631592 , 15
1.311776876449585 , 18
1.0655412673950195 , 22
1.1461293697357178 , 18
1.0996193885803223 , 26
1.060732364654541 , 23
1.0002861022949219 , 29
1.024855136871338 , 22
1.0407917499542236 , 46
1.0669405460357666 , 32
1.0323572158813477 , 13
1.0471208095550537 , 15
1.0754904747009277 , 33
1.0000386238098145 , 21
1.0130815505981445 , 24
1.0785627365112305 , 17
1.0136439800262451 , 11
1.0823884010314941 , 13
1.0054271221160889 , 20
1.0143845081329346 , 16
1.0585787296295166 , 20
1.08626389503479 , 13
1.2685282230377197 , 7
1.1071748733520508 , 12
1.0236122608184814 , 6
1.033078908920288 , 11
1.0965042114257812 , 7
1.087817668914795 , 10
1.079590082168579 , 14
1.1224591732025146 , 12
1.073073387145996 , 25
1.144094467163086 , 14
1.0229816436767578 , 7
1.0133373737335205 , 20
1.104248285293579 , 24
1.0643641948699951 , 21
1.007565975189209 , 20
1.0664427280426025 , 14
1.029409408569336 , 8
1.1916134357452393 , 10
1.0208549499511719 , 8
1.1143059730529785 , 10
1.0777108669281006 , 3
1.0909337997436523 , 11
1.1280195713043213 , 42
1.006481647491455 , 19
1.0021345615386963 , 8
1.0602140426635742 , 17
1.1388216018676758 , 24
1.061830759048462 , 22
1.0222830772399902 , 32
1.0413892269134521 , 15
1.2848873138427734 , 18
1.3539073467254639 , 14
1.0264177322387695 , 10
1.1215498447418213 , 34
1.018444299697876 , 20
1.0112180709838867 , 22
1.0443134307861328 , 25
1.113187551498413 , 35
1.3468427658081055 , 21
1.0772907733917236 , 12
1.0822951793670654 , 7
1.2158746719360352 , 11
1.0321242809295654 , 15
1.263458490371704 , 12
1.076425313949585 , 13
1.1880238056182861 , 11
1.0030956268310547 , 20
1.0114216804504395 , 23
1.005387544631958 , 23
1.032855749130249 , 12
1.1064999103546143 , 17
1.0847384929656982 , 8
1.0245563983917236 , 12
1.3773810863494873 , 19
1.127666711807251 , 14
1.1480162143707275 , 16
1.141364574432373 , 19
1.0069944858551025 , 12
1.1255037784576416 , 11
1.0245180130004883 , 14
1.1209330558776855 , 9
1.0293333530426025 , 9
1.0250370502471924 , 10
1.2379884719848633 , 11
1.158113956451416 , 11
1.0057666301727295 , 18
1.0334765911102295 , 17
1.0999679565429688 , 24
1.1547644138336182 , 23
1.051506519317627 , 9
1.0489346981048584 , 13
1.00758695602417 , 24
1.0447847843170166 , 22
1.5103189945220947 , 29
1.0060722827911377 , 4
1.067392349243164 , 9
1.0206630229949951 , 8
1.0369524955749512 , 34
1.0291249752044678 , 27
1.0010066032409668 , 7
1.044264554977417 , 24
1.2740473747253418 , 24
1.4179391860961914 , 6
1.4208190441131592 , 9
1.4706594944000244 , 10
1.11262845993042 , 18
1.1707186698913574 , 31
1.0114023685455322 , 48
1.0150177478790283 , 13
1.0079824924468994 , 17
1.093430995941162 , 26
1.4336318969726562 , 7
1.4140193462371826 , 15
1.016601324081421 , 17
1.06900954246521 , 15
1.146446704864502 , 16
1.0067715644836426 , 20
1.344221830368042 , 12
1.4197185039520264 , 22
1.3677022457122803 , 6
1.0348854064941406 , 17
1.1114389896392822 , 32
1.4045813083648682 , 22
1.013749122619629 , 13
1.1717934608459473 , 9
1.3623855113983154 , 7
1.0107331275939941 , 17
1.0126538276672363 , 27
1.0187556743621826 , 16
1.1136362552642822 , 14
1.0138583183288574 , 21
1.1719591617584229 , 29
1.2925927639007568 , 22
1.1559388637542725 , 40
1.510979175567627 , 33
1.0114648342132568 , 15
1.1084046363830566 , 23
1.0008831024169922 , 21
1.4203310012817383 , 21
1.041774034500122 , 31
1.044931411743164 , 39
1.3450653553009033 , 25
1.0104284286499023 , 12
1.0995550155639648 , 12
1.4333951473236084 , 28
1.0164873600006104 , 33
1.2987587451934814 , 32
1.0040078163146973 , 21
1.3905043601989746 , 10
1.0243103504180908 , 26
1.0921306610107422 , 11
1.4730751514434814 , 12
1.455503225326538 , 23
1.043381690979004 , 25
1.072094440460205 , 28
1.0268757343292236 , 37
1.5339956283569336 , 28
1.298543930053711 , 12
1.0002052783966064 , 14
1.02903413772583 , 22
1.3421940803527832 , 14
1.1292438507080078 , 27
1.032583236694336 , 30
1.0117671489715576 , 40
1.244311809539795 , 32
1.0318896770477295 , 18
1.3415589332580566 , 9
1.0127019882202148 , 11
1.7028422355651855 , 6
1.3038959503173828 , 6
1.370779275894165 , 6
1.3353803157806396 , 15
1.4048466682434082 , 21
1.079768180847168 , 27
1.020315170288086 , 24
1.0407531261444092 , 31
1.1048030853271484 , 20
1.5204341411590576 , 20
1.0096478462219238 , 18
1.0266108512878418 , 12
1.2501029968261719 , 11
1.047999620437622 , 43
1.2118728160858154 , 20
1.0444257259368896 , 34
1.3587498664855957 , 12
1.3614513874053955 , 8
1.1109652519226074 , 40
1.5669748783111572 , 17
1.5406792163848877 , 13
1.2665796279907227 , 20
1.0292761325836182 , 19
1.050203800201416 , 7
1.0167121887207031 , 15
